year,sex,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,category_id
1995,male,56,5592494,1.0,"169,278,552,851",3114,Millenials,81
1995,female,42,5395683,0.78,"169,278,552,851",3114,Millenials,81
2000,male,1284,5430800,23.64,"126,392,308,498",2169,Generation X,81
2000,male,961,5473800,17.56,"126,392,308,498",2169,Generation X,81
2000,male,1263,8517696,14.83,"126,392,308,498",2169,Boomers,81
2000,male,454,3396287,13.37,"126,392,308,498",2169,Silent,81
2000,male,71,558173,12.72,"126,392,308,498",2169,G.I. Generation,81
2000,female,43,751074,5.73,"126,392,308,498",2169,G.I. Generation,81
2000,female,444,8919470,4.98,"126,392,308,498",2169,Boomers,81
2000,female,248,5314448,4.67,"126,392,308,498",2169,Generation X,81
2000,female,261,5675628,4.6,"126,392,308,498",2169,Generation X,81
2000,female,153,3820685,4.0,"126,392,308,498",2169,Silent,81
2000,female,0,5098737,0.0,"126,392,308,498",2169,Millenials,81
2000,male,0,5305337,0.0,"126,392,308,498",2169,Millenials,81
2005,male,838,5394031,15.54,"189,318,499,954",3094,Generation X,81
2005,male,94,756122,12.43,"189,318,499,954",3094,Silent,81
2005,male,486,3955327,12.29,"189,318,499,954",3094,Silent,81
2005,male,1128,9695484,11.63,"189,318,499,954",3094,Boomers,81
2005,male,458,5246514,8.73,"189,318,499,954",3094,Millenials,81
2005,female,175,4480508,3.91,"189,318,499,954",3094,Silent,81
2005,female,383,10311164,3.71,"189,318,499,954",3094,Boomers,81
2005,female,187,5511934,3.39,"189,318,499,954",3094,Generation X,81
2005,female,33,996752,3.31,"189,318,499,954",3094,Silent,81
2005,female,117,5146603,2.27,"189,318,499,954",3094,Millenials,81
2005,male,26,4951038,0.53,"189,318,499,954",3094,Millenials,81
2005,female,12,4737188,0.25,"189,318,499,954",3094,Millenials,81
2010,male,145,787665,18.41,"341,105,009,515",5707,Silent,81
2010,male,688,5293421,13.0,"341,105,009,515",5707,Generation X,81
2010,male,511,4075634,12.54,"341,105,009,515",5707,Silent,81
2010,male,1166,9786527,11.91,"341,105,009,515",5707,Generation X,81
2010,male,387,4905031,7.89,"341,105,009,515",5707,Millenials,81
2010,female,41,1146473,3.58,"341,105,009,515",5707,Silent,81
2010,female,164,4724470,3.47,"341,105,009,515",5707,Silent,81
2010,female,345,10369541,3.33,"341,105,009,515",5707,Generation X,81
2010,female,164,5237458,3.13,"341,105,009,515",5707,Generation X,81
2010,female,120,4702548,2.55,"341,105,009,515",5707,Millenials,81
2010,male,16,4496770,0.36,"341,105,009,515",5707,Generation Z,81
2010,female,14,4244226,0.33,"341,105,009,515",5707,Generation Z,81
2011,male,782,5237957,14.93,"370,818,747,397",6153,Millenials,81
2011,male,112,827970,13.53,"370,818,747,397",6153,Silent,81
2011,male,1227,9897542,12.4,"370,818,747,397",6153,Generation X,81
2011,male,488,4266668,11.44,"370,818,747,397",6153,Boomers,81
2011,male,357,4929387,7.24,"370,818,747,397",6153,Millenials,81
2011,female,56,1205643,4.64,"370,818,747,397",6153,Silent,81
2011,female,217,4948016,4.39,"370,818,747,397",6153,Boomers,81
2011,female,361,10474832,3.45,"370,818,747,397",6153,Generation X,81
2011,female,147,5172436,2.84,"370,818,747,397",6153,Millenials,81
2011,female,95,4723611,2.01,"370,818,747,397",6153,Millenials,81
2011,male,19,4413405,0.43,"370,818,747,397",6153,Generation Z,81
2011,female,12,4164365,0.29,"370,818,747,397",6153,Generation Z,81
2012,male,136,869252,15.65,"397,558,094,270",6584,Silent,81
2012,male,721,5121552,14.08,"397,558,094,270",6584,Millenials,81
2012,male,581,4433963,13.1,"397,558,094,270",6584,Boomers,81
2012,male,1234,9949264,12.4,"397,558,094,270",6584,Generation X,81
2012,male,369,4938617,7.47,"397,558,094,270",6584,Millenials,81
2012,female,222,5145957,4.31,"397,558,094,270",6584,Boomers,81
2012,female,54,1265466,4.27,"397,558,094,270",6584,Silent,81
2012,female,394,10521850,3.74,"397,558,094,270",6584,Generation X,81
2012,female,162,5050719,3.21,"397,558,094,270",6584,Millenials,81
2012,female,84,4728702,1.78,"397,558,094,270",6584,Millenials,81
2012,female,14,4056666,0.35,"397,558,094,270",6584,Generation Z,81
2012,male,14,4300247,0.33,"397,558,094,270",6584,Generation Z,81
2013,male,152,937427,16.21,"420,333,333,333",6917,Silent,81
2013,male,706,5038432,14.01,"420,333,333,333",6917,Millenials,81
2013,male,1313,10032499,13.09,"420,333,333,333",6917,Generation X,81
2013,male,586,4596763,12.75,"420,333,333,333",6917,Boomers,81
2013,male,331,4956860,6.68,"420,333,333,333",6917,Millenials,81
2013,female,64,1362800,4.7,"420,333,333,333",6917,Silent,81
2013,female,382,10594744,3.61,"420,333,333,333",6917,Generation X,81
2013,female,190,5336311,3.56,"420,333,333,333",6917,Boomers,81
2013,female,126,4960889,2.54,"420,333,333,333",6917,Millenials,81
2013,female,88,4741021,1.86,"420,333,333,333",6917,Millenials,81
2013,male,17,4224575,0.4,"420,333,333,333",6917,Generation Z,81
2013,female,6,3984166,0.15,"420,333,333,333",6917,Generation Z,81
2014,male,682,4969108,13.72,"407,339,361,696",6662,Millenials,81
2014,male,137,1005485,13.63,"407,339,361,696",6662,Silent,81
2014,male,632,4771792,13.24,"407,339,361,696",6662,Boomers,81
2014,male,1274,10095367,12.62,"407,339,361,696",6662,Generation X,81
2014,male,337,4935213,6.83,"407,339,361,696",6662,Millenials,81
2014,female,71,1458962,4.87,"407,339,361,696",6662,Silent,81
2014,female,240,5539928,4.33,"407,339,361,696",6662,Boomers,81
2014,female,388,10644118,3.65,"407,339,361,696",6662,Generation X,81
2014,female,116,4883263,2.38,"407,339,361,696",6662,Millenials,81
2014,female,49,4717317,1.04,"407,339,361,696",6662,Millenials,81
2014,female,14,3940160,0.36,"407,339,361,696",6662,Generation Z,81
2014,male,12,4179206,0.29,"407,339,361,696",6662,Generation Z,81
1985,male,9,100000,9.0,"7,375,918,367",7317,Silent,82
1985,male,8,93000,8.6,"7,375,918,367",7317,Boomers,82
1985,male,2,51000,3.92,"7,375,918,367",7317,G.I. Generation,82
1985,male,4,123000,3.25,"7,375,918,367",7317,Generation X,82
1985,female,3,123000,2.44,"7,375,918,367",7317,Generation X,82
1985,female,2,93000,2.15,"7,375,918,367",7317,Boomers,82
1985,male,1,124000,0.81,"7,375,918,367",7317,Generation X,82
1985,female,0,102000,0.0,"7,375,918,367",7317,Silent,82
1985,female,0,121000,0.0,"7,375,918,367",7317,Generation X,82
1985,female,0,55000,0.0,"7,375,918,367",7317,G.I. Generation,82
1985,female,0,14000,0.0,"7,375,918,367",7317,G.I. Generation,82
1985,male,0,9000,0.0,"7,375,918,367",7317,G.I. Generation,82
1990,male,43,107000,40.19,"5,068,000,000",4656,Boomers,82
1990,male,16,52000,30.77,"5,068,000,000",4656,G.I. Generation,82
1990,male,34,113000,30.09,"5,068,000,000",4656,Silent,82
1990,male,30,115000,26.09,"5,068,000,000",4656,Generation X,82
1990,female,17,114000,14.91,"5,068,000,000",4656,Generation X,82
1990,male,1,10000,10.0,"5,068,000,000",4656,G.I. Generation,82
1990,female,11,119000,9.24,"5,068,000,000",4656,Silent,82
1990,female,5,57000,8.77,"5,068,000,000",4656,G.I. Generation,82
1990,female,8,109000,7.34,"5,068,000,000",4656,Boomers,82
1990,female,1,16500,6.06,"5,068,000,000",4656,G.I. Generation,82
1990,female,3,136000,2.21,"5,068,000,000",4656,Generation X,82
1990,male,1,140000,0.71,"5,068,000,000",4656,Generation X,82
1995,male,8,10949,73.07,"5,329,214,163",4637,G.I. Generation,82
1995,male,42,100908,41.62,"5,329,214,163",4637,Generation X,82
1995,male,23,57475,40.02,"5,329,214,163",4637,Silent,82
1995,male,54,144401,37.4,"5,329,214,163",4637,Boomers,82
1995,male,17,115521,14.72,"5,329,214,163",4637,Generation X,82
1995,female,10,101779,9.83,"5,329,214,163",4637,Generation X,82
1995,female,10,113234,8.83,"5,329,214,163",4637,Generation X,82
1995,female,11,142426,7.72,"5,329,214,163",4637,Boomers,82
1995,female,4,65284,6.13,"5,329,214,163",4637,Silent,82
1995,female,4,138208,2.89,"5,329,214,163",4637,Millenials,82
1995,male,1,141921,0.7,"5,329,214,163",4637,Millenials,82
1995,female,0,17067,0.0,"5,329,214,163",4637,G.I. Generation,82
2000,male,4,11957,33.45,"8,154,338,233",6920,G.I. Generation,82
2000,male,54,166024,32.53,"8,154,338,233",6920,Boomers,82
2000,male,30,93304,32.15,"8,154,338,233",6920,Generation X,82
2000,male,20,65790,30.4,"8,154,338,233",6920,Silent,82
2000,female,5,19412,25.76,"8,154,338,233",6920,G.I. Generation,82
2000,male,25,129187,19.35,"8,154,338,233",6920,Generation X,82
2000,female,9,126792,7.1,"8,154,338,233",6920,Generation X,82
2000,female,4,74148,5.39,"8,154,338,233",6920,Silent,82
2000,female,5,93571,5.34,"8,154,338,233",6920,Generation X,82
2000,female,7,163504,4.28,"8,154,338,233",6920,Boomers,82
2000,female,2,115801,1.73,"8,154,338,233",6920,Millenials,82
2000,male,1,118873,0.84,"8,154,338,233",6920,Millenials,82
2005,male,4,13101,30.53,"15,982,282,462",13258,Silent,82
2005,male,30,100646,29.81,"15,982,282,462",13258,Generation X,82
2005,male,46,175153,26.26,"15,982,282,462",13258,Boomers,82
2005,male,12,78028,15.38,"15,982,282,462",13258,Silent,82
2005,male,18,132433,13.59,"15,982,282,462",13258,Millenials,82
2005,female,2,21969,9.1,"15,982,282,462",13258,Silent,82
2005,female,10,129974,7.69,"15,982,282,462",13258,Millenials,82
2005,female,5,100221,4.99,"15,982,282,462",13258,Generation X,82
2005,female,6,175792,3.41,"15,982,282,462",13258,Boomers,82
2005,female,2,86311,2.32,"15,982,282,462",13258,Silent,82
2005,female,1,94688,1.06,"15,982,282,462",13258,Millenials,82
2005,male,0,97155,0.0,"15,982,282,462",13258,Millenials,82
2010,male,38,116664,32.57,"22,157,948,396",18000,Generation X,82
2010,male,4,14639,27.32,"22,157,948,396",18000,Silent,82
2010,male,48,181184,26.49,"22,157,948,396",18000,Generation X,82
2010,male,21,94335,22.26,"22,157,948,396",18000,Silent,82
2010,male,17,110950,15.32,"22,157,948,396",18000,Millenials,82
2010,female,9,108605,8.29,"22,157,948,396",18000,Millenials,82
2010,female,9,116210,7.74,"22,157,948,396",18000,Generation X,82
2010,female,8,183641,4.36,"22,157,948,396",18000,Generation X,82
2010,female,4,102440,3.9,"22,157,948,396",18000,Silent,82
2010,female,1,87897,1.14,"22,157,948,396",18000,Generation Z,82
2010,male,1,90237,1.11,"22,157,948,396",18000,Generation Z,82
2010,female,0,24200,0.0,"22,157,948,396",18000,Silent,82
2011,male,5,15189,32.92,"25,433,011,405",20557,Silent,82
2011,male,41,181905,22.54,"25,433,011,405",20557,Generation X,82
2011,male,21,97186,21.61,"25,433,011,405",20557,Boomers,82
2011,male,25,119254,20.96,"25,433,011,405",20557,Millenials,82
2011,male,20,106653,18.75,"25,433,011,405",20557,Millenials,82
2011,female,8,118786,6.73,"25,433,011,405",20557,Millenials,82
2011,female,5,104361,4.79,"25,433,011,405",20557,Millenials,82
2011,female,8,184776,4.33,"25,433,011,405",20557,Generation X,82
2011,female,4,105486,3.79,"25,433,011,405",20557,Boomers,82
2011,female,2,88170,2.27,"25,433,011,405",20557,Generation Z,82
2011,female,0,24863,0.0,"25,433,011,405",20557,Silent,82
2011,male,0,90557,0.0,"25,433,011,405",20557,Generation Z,82
2010,male,63,841083,7.49,"771,901,768,698",11525,Silent,83
2010,male,397,9318882,4.26,"771,901,768,698",11525,Generation X,83
2010,male,175,4131848,4.24,"771,901,768,698",11525,Silent,83
2010,male,248,6363299,3.9,"771,901,768,698",11525,Generation X,83
2010,male,238,6411111,3.71,"771,901,768,698",11525,Millenials,83
2010,female,28,1226764,2.28,"771,901,768,698",11525,Silent,83
2010,female,95,6118805,1.55,"771,901,768,698",11525,Millenials,83
2010,female,57,4537405,1.26,"771,901,768,698",11525,Silent,83
2010,female,110,9153406,1.2,"771,901,768,698",11525,Generation X,83
2010,female,61,6170592,0.99,"771,901,768,698",11525,Generation X,83
2010,male,27,6519482,0.41,"771,901,768,698",11525,Generation Z,83
2010,female,25,6182454,0.4,"771,901,768,698",11525,Generation Z,83
2011,male,45,860492,5.23,"832,523,681,194",12237,Silent,83
2011,male,162,4380447,3.7,"832,523,681,194",12237,Boomers,83
2011,male,266,9478566,2.81,"832,523,681,194",12237,Generation X,83
2011,male,180,6458549,2.79,"832,523,681,194",12237,Millenials,83
2011,male,177,6416997,2.76,"832,523,681,194",12237,Millenials,83
2011,female,83,6126637,1.35,"832,523,681,194",12237,Millenials,83
2011,female,15,1274924,1.18,"832,523,681,194",12237,Silent,83
2011,female,60,6266330,0.96,"832,523,681,194",12237,Millenials,83
2011,female,82,9296163,0.88,"832,523,681,194",12237,Generation X,83
2011,female,35,4781947,0.73,"832,523,681,194",12237,Boomers,83
2011,female,23,6178913,0.37,"832,523,681,194",12237,Generation Z,83
2011,male,20,6514392,0.31,"832,523,681,194",12237,Generation Z,83
2012,male,58,886919,6.54,"873,982,246,102",12671,Silent,83
2012,male,399,9718299,4.11,"873,982,246,102",12671,Generation X,83
2012,male,180,4532575,3.97,"873,982,246,102",12671,Boomers,83
2012,male,227,6494243,3.5,"873,982,246,102",12671,Millenials,83
2012,male,184,6425966,2.86,"873,982,246,102",12671,Millenials,83
2012,female,23,1325413,1.74,"873,982,246,102",12671,Silent,83
2012,female,94,6140942,1.53,"873,982,246,102",12671,Millenials,83
2012,female,78,6314493,1.24,"873,982,246,102",12671,Millenials,83
2012,female,113,9539648,1.18,"873,982,246,102",12671,Generation X,83
2012,female,55,4925454,1.12,"873,982,246,102",12671,Boomers,83
2012,male,24,6503156,0.37,"873,982,246,102",12671,Generation Z,83
2012,female,15,6169331,0.24,"873,982,246,102",12671,Generation Z,83
2013,male,76,915690,8.3,"950,579,413,279",13603,Silent,83
2013,male,239,4664864,5.12,"950,579,413,279",13603,Boomers,83
2013,male,477,9982233,4.78,"950,579,413,279",13603,Generation X,83
2013,male,285,6491205,4.39,"950,579,413,279",13603,Millenials,83
2013,male,253,6461036,3.92,"950,579,413,279",13603,Millenials,83
2013,female,133,6177538,2.15,"950,579,413,279",13603,Millenials,83
2013,female,29,1374051,2.11,"950,579,413,279",13603,Silent,83
2013,female,73,5052537,1.44,"950,579,413,279",13603,Boomers,83
2013,female,87,6322406,1.38,"950,579,413,279",13603,Millenials,83
2013,female,118,9808886,1.2,"950,579,413,279",13603,Generation X,83
2013,female,23,6148825,0.37,"950,579,413,279",13603,Generation Z,83
2013,male,17,6481081,0.26,"950,579,413,279",13603,Generation Z,83
2014,male,66,952449,6.93,"934,185,915,467",13170,Silent,83
2014,male,225,4851259,4.64,"934,185,915,467",13170,Boomers,83
2014,male,260,6517033,3.99,"934,185,915,467",13170,Millenials,83
2014,male,394,10244541,3.85,"934,185,915,467",13170,Generation X,83
2014,male,243,6484352,3.75,"934,185,915,467",13170,Millenials,83
2014,female,114,6220032,1.83,"934,185,915,467",13170,Millenials,83
2014,female,23,1426848,1.61,"934,185,915,467",13170,Silent,83
2014,female,79,5233238,1.51,"934,185,915,467",13170,Boomers,83
2014,female,109,10070621,1.08,"934,185,915,467",13170,Generation X,83
2014,female,65,6325398,1.03,"934,185,915,467",13170,Millenials,83
2014,male,21,6469621,0.32,"934,185,915,467",13170,Generation Z,83
2014,female,18,6136028,0.29,"934,185,915,467",13170,Generation Z,83
2010,male,40,419805,9.53,"22,583,157,895",4962,Generation X,84
2010,male,42,554957,7.57,"22,583,157,895",4962,Millenials,84
2010,male,2,29510,6.78,"22,583,157,895",4962,Silent,84
2010,male,35,559144,6.26,"22,583,157,895",4962,Generation X,84
2010,male,10,178934,5.59,"22,583,157,895",4962,Silent,84
2010,female,22,547882,4.02,"22,583,157,895",4962,Millenials,84
2010,female,9,424446,2.12,"22,583,157,895",4962,Generation X,84
2010,female,9,601270,1.5,"22,583,157,895",4962,Generation X,84
2010,female,5,477152,1.05,"22,583,157,895",4962,Generation Z,84
2010,female,2,217434,0.92,"22,583,157,895",4962,Silent,84
2010,male,2,488434,0.41,"22,583,157,895",4962,Generation Z,84
2010,female,0,52217,0.0,"22,583,157,895",4962,Silent,84
2011,male,33,572095,5.77,"29,233,333,333",6319,Generation X,84
2011,male,27,554571,4.87,"29,233,333,333",6319,Millenials,84
2011,male,20,432553,4.62,"29,233,333,333",6319,Millenials,84
2011,male,8,186985,4.28,"29,233,333,333",6319,Boomers,84
2011,female,20,546522,3.66,"29,233,333,333",6319,Millenials,84
2011,male,1,31435,3.18,"29,233,333,333",6319,Silent,84
2011,female,5,228201,2.19,"29,233,333,333",6319,Boomers,84
2011,female,8,613486,1.3,"29,233,333,333",6319,Generation X,84
2011,female,5,437221,1.14,"29,233,333,333",6319,Millenials,84
2011,male,2,490065,0.41,"29,233,333,333",6319,Generation Z,84
2011,female,1,478619,0.21,"29,233,333,333",6319,Generation Z,84
2011,female,0,54342,0.0,"29,233,333,333",6319,Silent,84
2012,male,39,584037,6.68,"35,164,210,526",7498,Generation X,84
2012,male,35,547952,6.39,"35,164,210,526",7498,Millenials,84
2012,male,23,444997,5.17,"35,164,210,526",7498,Millenials,84
2012,female,18,539169,3.34,"35,164,210,526",7498,Millenials,84
2012,male,1,33321,3.0,"35,164,210,526",7498,Silent,84
2012,male,5,195269,2.56,"35,164,210,526",7498,Boomers,84
2012,female,9,449631,2.0,"35,164,210,526",7498,Millenials,84
2012,female,4,624535,0.64,"35,164,210,526",7498,Generation X,84
2012,female,2,481962,0.41,"35,164,210,526",7498,Generation Z,84
2012,male,2,493572,0.41,"35,164,210,526",7498,Generation Z,84
2012,female,0,239090,0.0,"35,164,210,526",7498,Boomers,84
2012,female,0,56523,0.0,"35,164,210,526",7498,Silent,84
2013,male,28,595499,4.7,"39,197,543,860",8255,Generation X,84
2013,male,21,457380,4.59,"39,197,543,860",8255,Millenials,84
2013,male,19,537146,3.54,"39,197,543,860",8255,Millenials,84
2013,female,16,527829,3.03,"39,197,543,860",8255,Millenials,84
2013,male,1,34794,2.87,"39,197,543,860",8255,Silent,84
2013,male,4,204156,1.96,"39,197,543,860",8255,Boomers,84
2013,female,8,461848,1.73,"39,197,543,860",8255,Millenials,84
2013,female,3,634920,0.47,"39,197,543,860",8255,Generation X,84
2013,female,1,250752,0.4,"39,197,543,860",8255,Boomers,84
2013,female,0,486814,0.0,"39,197,543,860",8255,Generation Z,84
2013,female,0,58313,0.0,"39,197,543,860",8255,Silent,84
2013,male,0,498604,0.0,"39,197,543,860",8255,Generation Z,84
2014,male,39,607630,6.42,"43,524,210,526",9046,Generation X,84
2014,male,23,470459,4.89,"43,524,210,526",9046,Millenials,84
2014,female,23,515853,4.46,"43,524,210,526",9046,Millenials,84
2014,male,20,525603,3.81,"43,524,210,526",9046,Millenials,84
2014,male,7,214266,3.27,"43,524,210,526",9046,Boomers,84
2014,female,14,474487,2.95,"43,524,210,526",9046,Millenials,84
2014,female,3,264297,1.14,"43,524,210,526",9046,Boomers,84
2014,female,4,645711,0.62,"43,524,210,526",9046,Generation X,84
2014,male,3,505170,0.59,"43,524,210,526",9046,Generation Z,84
2014,female,0,493148,0.0,"43,524,210,526",9046,Generation Z,84
2014,female,0,59137,0.0,"43,524,210,526",9046,Silent,84
2014,male,0,35466,0.0,"43,524,210,526",9046,Silent,84
1990,male,494,688400,71.76,"81,456,918,679",1698,G.I. Generation,85
1990,male,3570,6444100,55.4,"81,456,918,679",1698,Silent,85
1990,male,2003,3733600,53.65,"81,456,918,679",1698,G.I. Generation,85
1990,male,1490,3837800,38.82,"81,456,918,679",1698,Boomers,85
1990,female,452,1956100,23.11,"81,456,918,679",1698,G.I. Generation,85
1990,male,613,3544600,17.29,"81,456,918,679",1698,Generation X,85
1990,female,886,5866100,15.1,"81,456,918,679",1698,G.I. Generation,85
1990,female,704,7140700,9.86,"81,456,918,679",1698,Silent,85
1990,female,203,3904100,5.2,"81,456,918,679",1698,Boomers,85
1990,female,165,3454600,4.78,"81,456,918,679",1698,Generation X,85
1990,male,59,3763100,1.57,"81,456,918,679",1698,Generation X,85
1990,female,6,3638400,0.16,"81,456,918,679",1698,Generation X,85
1995,male,548,575700,95.19,"48,213,868,178",996,G.I. Generation,85
1995,male,3505,4375300,80.11,"48,213,868,178",996,Silent,85
1995,male,4986,6306200,79.07,"48,213,868,178",996,Boomers,85
1995,male,1854,3534800,52.45,"48,213,868,178",996,Generation X,85
1995,male,948,3722600,25.47,"48,213,868,178",996,Generation X,85
1995,female,405,1716300,23.6,"48,213,868,178",996,G.I. Generation,85
1995,female,1029,6535200,15.75,"48,213,868,178",996,Silent,85
1995,female,752,6952800,10.82,"48,213,868,178",996,Boomers,85
1995,female,243,3568500,6.81,"48,213,868,178",996,Generation X,85
1995,female,187,3596300,5.2,"48,213,868,178",996,Generation X,85
1995,male,68,3834000,1.77,"48,213,868,178",996,Millenials,85
1995,female,16,3697600,0.43,"48,213,868,178",996,Millenials,85
2000,male,3380,4033000,83.81,"31,261,527,363",663,Silent,85
2000,male,5076,6605200,76.85,"31,261,527,363",663,Boomers,85
2000,male,446,634400,70.3,"31,261,527,363",663,G.I. Generation,85
2000,male,1740,3450300,50.43,"31,261,527,363",663,Generation X,85
2000,male,1097,3738100,29.35,"31,261,527,363",663,Generation X,85
2000,female,435,1844800,23.58,"31,261,527,363",663,G.I. Generation,85
2000,female,956,6006000,15.92,"31,261,527,363",663,Silent,85
2000,female,774,7293800,10.61,"31,261,527,363",663,Boomers,85
2000,female,251,3382900,7.42,"31,261,527,363",663,Generation X,85
2000,female,196,3630400,5.4,"31,261,527,363",663,Generation X,85
2000,male,95,3325300,2.86,"31,261,527,363",663,Millenials,85
2000,female,21,3181200,0.66,"31,261,527,363",663,Millenials,85
2005,male,561,800543,70.08,"86,142,018,069",1917,Silent,85
2005,male,3771,6387431,59.04,"86,142,018,069",1917,Boomers,85
2005,male,2151,3793291,56.71,"86,142,018,069",1917,Silent,85
2005,male,1467,3369930,43.53,"86,142,018,069",1917,Generation X,85
2005,male,861,3784581,22.75,"86,142,018,069",1917,Millenials,85
2005,female,342,2109628,16.21,"86,142,018,069",1917,Silent,85
2005,female,576,5634590,10.22,"86,142,018,069",1917,Silent,85
2005,female,515,7160448,7.19,"86,142,018,069",1917,Boomers,85
2005,female,182,3380536,5.38,"86,142,018,069",1917,Generation X,85
2005,female,139,3626595,3.83,"86,142,018,069",1917,Millenials,85
2005,male,49,2506950,1.95,"86,142,018,069",1917,Millenials,85
2005,female,7,2384747,0.29,"86,142,018,069",1917,Millenials,85
2010,male,495,804695,61.51,"136,013,155,905",3141,Silent,85
2010,male,1827,3866232,47.26,"136,013,155,905",3141,Silent,85
2010,male,2853,6203439,45.99,"136,013,155,905",3141,Generation X,85
2010,male,1457,3589324,40.59,"136,013,155,905",3141,Generation X,85
2010,male,843,3271660,25.77,"136,013,155,905",3141,Millenials,85
2010,female,303,2016954,15.02,"136,013,155,905",3141,Silent,85
2010,female,479,5860094,8.17,"136,013,155,905",3141,Silent,85
2010,female,458,6928455,6.61,"136,013,155,905",3141,Generation X,85
2010,female,154,3125122,4.93,"136,013,155,905",3141,Millenials,85
2010,female,170,3534635,4.81,"136,013,155,905",3141,Generation X,85
2010,male,35,2102478,1.66,"136,013,155,905",3141,Generation Z,85
2010,female,15,1993721,0.75,"136,013,155,905",3141,Generation Z,85
2011,male,531,830200,63.96,"163,159,671,670",3788,Silent,85
2011,male,1761,3877753,45.41,"163,159,671,670",3788,Boomers,85
2011,male,2664,6194997,43.0,"163,159,671,670",3788,Generation X,85
2011,male,1457,3638908,40.04,"163,159,671,670",3788,Millenials,85
2011,male,850,3114554,27.29,"163,159,671,670",3788,Millenials,85
2011,female,311,2047428,15.19,"163,159,671,670",3788,Silent,85
2011,female,552,5873828,9.4,"163,159,671,670",3788,Boomers,85
2011,female,464,6890333,6.73,"163,159,671,670",3788,Generation X,85
2011,female,157,2973653,5.28,"163,159,671,670",3788,Millenials,85
2011,female,160,3570316,4.48,"163,159,671,670",3788,Millenials,85
2011,male,46,2085831,2.21,"163,159,671,670",3788,Generation Z,85
2011,female,20,1976990,1.01,"163,159,671,670",3788,Generation Z,85
2012,male,590,878262,67.18,"175,781,379,051",4096,Silent,85
2012,male,1768,3880830,45.56,"175,781,379,051",4096,Boomers,85
2012,male,2680,6175567,43.4,"175,781,379,051",4096,Generation X,85
2012,male,1450,3692383,39.27,"175,781,379,051",4096,Millenials,85
2012,male,838,2960881,28.3,"175,781,379,051",4096,Millenials,85
2012,female,347,2131156,16.28,"175,781,379,051",4096,Silent,85
2012,female,524,5852504,8.95,"175,781,379,051",4096,Boomers,85
2012,female,494,6837697,7.22,"175,781,379,051",4096,Generation X,85
2012,female,186,3607893,5.16,"175,781,379,051",4096,Millenials,85
2012,female,126,2819749,4.47,"175,781,379,051",4096,Millenials,85
2012,male,35,2094456,1.67,"175,781,379,051",4096,Generation Z,85
2012,female,20,1984557,1.01,"175,781,379,051",4096,Generation Z,85
2014,male,608,919141,66.15,"133,503,411,376",3299,Silent,85
2014,male,1558,3702856,42.08,"133,503,411,376",3299,Boomers,85
2014,male,2363,5814873,40.64,"133,503,411,376",3299,Generation X,85
2014,male,1302,3543016,36.75,"133,503,411,376",3299,Millenials,85
2014,male,560,2541203,22.04,"133,503,411,376",3299,Millenials,85
2014,female,339,2203221,15.39,"133,503,411,376",3299,Silent,85
2014,female,465,5487093,8.47,"133,503,411,376",3299,Boomers,85
2014,female,423,6365806,6.64,"133,503,411,376",3299,Generation X,85
2014,female,197,3444110,5.72,"133,503,411,376",3299,Millenials,85
2014,female,118,2408666,4.9,"133,503,411,376",3299,Millenials,85
2014,male,21,2074827,1.01,"133,503,411,376",3299,Generation Z,85
2014,female,14,1959353,0.71,"133,503,411,376",3299,Generation Z,85
2005,male,42,1083147,3.88,"180,617,018,380",42196,Boomers,86
2005,male,3,104270,2.88,"180,617,018,380",42196,Silent,86
2005,female,7,281194,2.49,"180,617,018,380",42196,Millenials,86
2005,male,28,1132761,2.47,"180,617,018,380",42196,Generation X,86
2005,female,6,343997,1.74,"180,617,018,380",42196,Generation X,86
2005,male,7,454397,1.54,"180,617,018,380",42196,Millenials,86
2005,female,3,286724,1.05,"180,617,018,380",42196,Boomers,86
2005,female,0,261386,0.0,"180,617,018,380",42196,Millenials,86
2005,female,0,37641,0.0,"180,617,018,380",42196,Silent,86
2005,female,0,5259,0.0,"180,617,018,380",42196,Silent,86
2005,male,0,282770,0.0,"180,617,018,380",42196,Millenials,86
2005,male,0,6887,0.0,"180,617,018,380",42196,Silent,86
2010,male,1,10567,9.46,"289,787,338,325",36964,Silent,86
2010,male,5,177232,2.82,"289,787,338,325",36964,Silent,86
2010,female,14,587552,2.38,"289,787,338,325",36964,Generation X,86
2010,female,1,55621,1.8,"289,787,338,325",36964,Silent,86
2010,male,39,2271630,1.72,"289,787,338,325",36964,Generation X,86
2010,female,6,385198,1.56,"289,787,338,325",36964,Millenials,86
2010,male,34,2405804,1.41,"289,787,338,325",36964,Generation X,86
2010,male,10,730245,1.37,"289,787,338,325",36964,Millenials,86
2010,female,1,533458,0.19,"289,787,338,325",36964,Generation X,86
2010,female,0,329210,0.0,"289,787,338,325",36964,Generation Z,86
2010,female,0,6996,0.0,"289,787,338,325",36964,Silent,86
2010,male,0,346223,0.0,"289,787,338,325",36964,Generation Z,86
1985,male,264,1202838,21.95,"489,285,164,271",9231,G.I. Generation,87
1985,male,915,5170113,17.7,"489,285,164,271",9231,G.I. Generation,87
1985,male,1208,6899879,17.51,"489,285,164,271",9231,Silent,87
1985,male,620,3969689,15.62,"489,285,164,271",9231,Boomers,87
